uid,brand,url,price,currency,image_url,collection,reference_code,life_span_date,life_span,price_eur,year,quarter,price_category,year_quarter
3121461,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01238-submersible-forze-speciali-experience.html,53500,CHF,,SUBMERSIBLE,PNPAM01238,2022-10-28,Q4 October 2022,53931.45161290323,2022,4,Ultra Luxury,2022Q4
3121462,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,48000,CHF,,SUBMERSIBLE,PNPAM01241,2022-10-28,Q4 October 2022,48387.096774193546,2022,4,High End,2022Q4
3121463,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01240-submersible-s-brabus-black-ops-edition.html,48000,CHF,,SUBMERSIBLE,PNPAM01240,2022-10-28,Q4 October 2022,48387.096774193546,2022,4,High End,2022Q4
3121464,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01086-luminor-base-logo---44mm.html,5300,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01086,2022-10-28,Q4 October 2022,5342.741935483871,2022,4,Entry Level,2022Q4
3121465,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01084-luminor-logo---44mm.html,5800,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01084,2022-10-28,Q4 October 2022,5846.774193548387,2022,4,Entry Level,2022Q4
3121466,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01085-luminor-blu-mare---44mm.html,5800,CHF,"https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01085,2022-10-28,Q4 October 2022,5846.774193548387,2022,4,Entry Level,2022Q4
3121467,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01342-luminor-luna-rossa.html,6000,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/69/38/8/2369388.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/69/38/8/2369388.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01342,2022-10-28,Q4 October 2022,6048.387096774193,2022,4,Entry Level,2022Q4
3121468,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,6700,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00914,2022-10-28,Q4 October 2022,6754.032258064516,2022,4,Entry Level,2022Q4
3121469,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00915-luminor-base---44mm.html,7100,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/76/97/7/1976977.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00915,2022-10-28,Q4 October 2022,7157.258064516129,2022,4,Entry Level,2022Q4
3121470,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00422-luminor-marina---47mm.html,10300,CHF,"https://www.panerai.com/content/dam/rcq/pan/79/27/56/792756.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/79/27/56/792756.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00422,2022-10-28,Q4 October 2022,10383.064516129032,2022,4,Mid Range,2022Q4
3121473,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,7500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/37/63/4/2237634.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/37/63/4/2237634.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01372,2022-10-28,Q4 October 2022,7560.483870967742,2022,4,Entry Level,2022Q4
3121474,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01304-luminor-quaranta-verde-militare.html,7500,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/44/45/5/2344455.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/44/45/5/2344455.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01304,2022-10-28,Q4 October 2022,7560.483870967742,2022,4,Entry Level,2022Q4
3121475,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01353-luminor-quaranta-razer.html,8400,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/99/98/6/2399986.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/99/98/6/2399986.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01353,2022-10-28,Q4 October 2022,8467.741935483871,2022,4,Entry Level,2022Q4
3121476,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01314-luminor-marina---44mm.html,8400,CHF,,LUMINOR,PNPAM01314,2022-10-28,Q4 October 2022,8467.741935483871,2022,4,Entry Level,2022Q4
3121477,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01313-luminor-marina---44mm.html,8400,CHF,,LUMINOR,PNPAM01313,2022-10-28,Q4 October 2022,8467.741935483871,2022,4,Entry Level,2022Q4
3121478,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01312-luminor-marina---44mm.html,8400,CHF,,LUMINOR,PNPAM01312,2022-10-28,Q4 October 2022,8467.741935483871,2022,4,Entry Level,2022Q4
3121479,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,9200,CHF,,LUMINOR,PNPAM01316,2022-10-28,Q4 October 2022,9274.193548387097,2022,4,Entry Level,2022Q4
3121480,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01157-luminor-marina-esteel--blu-profondo.html,9100,CHF,,LUMINOR,PNPAM01157,2022-10-28,Q4 October 2022,9173.387096774193,2022,4,Entry Level,2022Q4
3121481,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01356-luminor-marina-esteel--verde-smeraldo.html,9100,CHF,,LUMINOR,PNPAM01356,2022-10-28,Q4 October 2022,9173.387096774193,2022,4,Entry Level,2022Q4
3121482,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01358-luminor-marina-esteel-grigio-roccia.html,9100,CHF,,LUMINOR,PNPAM01358,2022-10-28,Q4 October 2022,9173.387096774193,2022,4,Entry Level,2022Q4
3121483,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01664-luminor-marina-carbotech---44mm.html,14200,CHF,,LUMINOR,PNPAM01664,2022-10-28,Q4 October 2022,14314.516129032258,2022,4,Mid Range,2022Q4
3121484,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01661-luminor-marina-carbotech---44mm.html,14200,CHF,,LUMINOR,PNPAM01661,2022-10-28,Q4 October 2022,14314.516129032258,2022,4,Mid Range,2022Q4
3121485,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01662-luminor-marina---44mm.html,16200,CHF,,LUMINOR,PNPAM01662,2022-10-28,Q4 October 2022,16330.645161290322,2022,4,Mid Range,2022Q4
3121486,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech---44mm.html,25300,CHF,,LUMINOR,PNPAM01112,2022-10-28,Q4 October 2022,25504.032258064515,2022,4,High End,2022Q4
3121487,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01441-luminor-gmt---44mm.html,14200,CHF,,LUMINOR,PNPAM01441,2022-10-28,Q4 October 2022,14314.516129032258,2022,4,Mid Range,2022Q4
3121488,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01218-luminor-chrono.html,9500,CHF,,LUMINOR,PNPAM01218,2022-10-28,Q4 October 2022,9576.612903225807,2022,4,Entry Level,2022Q4
3121489,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01109-luminor-chrono.html,9500,CHF,,LUMINOR,PNPAM01109,2022-10-28,Q4 October 2022,9576.612903225807,2022,4,Entry Level,2022Q4
3121490,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01110-luminor-chrono.html,10300,CHF,,LUMINOR,PNPAM01110,2022-10-28,Q4 October 2022,10383.064516129032,2022,4,Mid Range,2022Q4
3121491,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,27900,CHF,,LUMINOR,PNPAM01111,2022-10-28,Q4 October 2022,28125.0,2022,4,High End,2022Q4
3121492,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,9800,CHF,,LUMINOR,PNPAM01303,2022-10-28,Q4 October 2022,9879.032258064517,2022,4,Entry Level,2022Q4
3121493,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01296-luminor-chrono-flyback-verde-militare.html,14200,CHF,,LUMINOR,PNPAM01296,2022-10-28,Q4 October 2022,14314.516129032258,2022,4,Mid Range,2022Q4
3121494,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01298-luminor-chrono--flyback-ceramica.html,16200,CHF,,LUMINOR,PNPAM01298,2022-10-28,Q4 October 2022,16330.645161290322,2022,4,Mid Range,2022Q4
3121495,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01216-luminor-regatta-blu-mare.html,17300,CHF,,LUMINOR,PNPAM01216,2022-10-28,Q4 October 2022,17439.516129032258,2022,4,Mid Range,2022Q4
3121496,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00670-luminor-equation-of-time---47mm.html,23700,CHF,,LUMINOR,PNPAM00670,2022-10-28,Q4 October 2022,23891.129032258064,2022,4,Mid Range,2022Q4
3121497,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01700-luminor-lab-id-carbotech.html,72000,CHF,,LUMINOR,PNPAM01700,2022-10-28,Q4 October 2022,72580.64516129032,2022,4,Ultra Luxury,2022Q4
3121498,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-goldtech.html,48500,CHF,,LUMINOR,PNPAM00742,2022-10-28,Q4 October 2022,48891.12903225807,2022,4,High End,2022Q4
3121499,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-platinumtech.html,66800,CHF,,LUMINOR,PNPAM00715,2022-10-28,Q4 October 2022,67338.70967741935,2022,4,Ultra Luxury,2022Q4
3121500,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor/pam01269-luminor--goldtech-calendario-perpetuo.html,78000,CHF,,LUMINOR,PNPAM01269,2022-10-28,Q4 October 2022,78629.03225806452,2022,4,Ultra Luxury,2022Q4
3121502,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01248-piccolo-due.html,6500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/73/6/2230736.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01248,2022-10-28,Q4 October 2022,6552.419354838709,2022,4,Entry Level,2022Q4
3121503,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01273-piccolo-due.html,6500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/22/7/2222227.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01273,2022-10-28,Q4 October 2022,6552.419354838709,2022,4,Entry Level,2022Q4
3121504,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01247-piccolo-due.html,6500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/30/74/7/2230747.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/74/7/2230747.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01247,2022-10-28,Q4 October 2022,6552.419354838709,2022,4,Entry Level,2022Q4
3121505,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01123-luminor-due---38mm.html,7500,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/64/94/5/2164945.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01123,2022-10-28,Q4 October 2022,7560.483870967742,2022,4,Entry Level,2022Q4
3121506,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01306-luminor-due-luna-rossa.html,6500,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/71/20/3/2271203.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/71/20/3/2271203.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01306,2022-10-28,Q4 October 2022,6552.419354838709,2022,4,Entry Level,2022Q4
3121507,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01280-piccolo-due-madreperla.html,17300,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/54/2/2148542.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01280,2022-10-28,Q4 October 2022,17439.516129032258,2022,4,Mid Range,2022Q4
3121509,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,9200,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/88/31/5/2388315.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/88/31/5/2388315.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01179,2022-10-28,Q4 October 2022,9274.193548387097,2022,4,Entry Level,2022Q4
3121510,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,9800,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/88/31/4/2388314.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/88/31/4/2388314.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01301,2022-10-28,Q4 October 2022,9879.032258064517,2022,4,Entry Level,2022Q4
3121511,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech.html,20200,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/88/31/9/2388319.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/88/31/9/2388319.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01181,2022-10-28,Q4 October 2022,20362.90322580645,2022,4,Mid Range,2022Q4
3121512,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01249-luminor-due---42mm.html,6800,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/22/26/2/2222262.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/26/2/2222262.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01249,2022-10-28,Q4 October 2022,6854.8387096774195,2022,4,Entry Level,2022Q4
3121513,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01274-luminor-due---42mm.html,6800,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/22/22/9/2222229.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/22/9/2222229.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01274,2022-10-28,Q4 October 2022,6854.8387096774195,2022,4,Entry Level,2022Q4
3121514,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01250-luminor-due---42mm.html,6800,CHF,,LUMINOR-DUE,PNPAM01250,2022-10-28,Q4 October 2022,6854.8387096774195,2022,4,Entry Level,2022Q4
3121515,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01124-luminor-due---42mm.html,7700,CHF,,LUMINOR-DUE,PNPAM01124,2022-10-28,Q4 October 2022,7762.096774193548,2022,4,Entry Level,2022Q4
3121516,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,20200,CHF,,LUMINOR-DUE,PNPAM01336,2022-10-28,Q4 October 2022,20362.90322580645,2022,4,Mid Range,2022Q4
3121517,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/luminor-due/pam01329-luminor-due-platinumtech.html,37500,CHF,,LUMINOR-DUE,PNPAM01329,2022-10-28,Q4 October 2022,37802.41935483871,2022,4,High End,2022Q4
3121518,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam00753-radiomir-base-logo---45mm.html,4700,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/54/32/2/1754322.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/54/32/2/1754322.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00753,2022-10-28,Q4 October 2022,4737.903225806452,2022,4,Entry Level,2022Q4
3121519,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam00754-radiomir-black-seal-logo---45mm.html,5200,CHF,"https://www.panerai.com/content/dam/rcq/pan/17/54/32/1/1754321.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/54/32/1/1754321.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00754,2022-10-28,Q4 October 2022,5241.935483870968,2022,4,Entry Level,2022Q4
3121520,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam01243-radiomir-eilean---45mm.html,8100,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/95/84/1/2195841.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/95/84/1/2195841.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM01243,2022-10-28,Q4 October 2022,8165.322580645161,2022,4,Entry Level,2022Q4
3121521,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam01334-radiomir-origine.html,6800,CHF,"https://www.panerai.com/content/dam/rcq/pan/24/02/29/1/2402291.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/24/02/29/1/2402291.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM01334,2022-10-28,Q4 October 2022,6854.8387096774195,2022,4,Entry Level,2022Q4
3121522,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam01335-radiomir-origine.html,6800,CHF,"https://www.panerai.com/content/dam/rcq/pan/24/02/29/2/2402292.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/24/02/29/2/2402292.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM01335,2022-10-28,Q4 October 2022,6854.8387096774195,2022,4,Entry Level,2022Q4
3121523,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/radiomir/pam00992-radiomir-8-days---45mm.html,8700,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00992,2022-10-28,Q4 October 2022,8770.161290322581,2022,4,Entry Level,2022Q4
